,freqs,mag,maguncer,examp,phase,phaseuncer
104,46.70000000000001,1.0010601181256014,0.01330708349062274,58.79,2.6981038673687228,0.0018326847681191943
105,50.0,0.9979163360409834,0.0173866466973015,59.573,2.6664110506268663,0.0018050474532404802
106,53.29999999999999,0.9964986346861665,0.013672950065944219,59.361000000000004,2.63515791091491,0.001801319170070759
107,63.0,0.9897512321173808,0.0461912408816914,114.76,2.543605453136295,0.001982161621454121
108,80.0,0.9733601725757974,0.018033684203411726,119.05,2.3814703228363747,0.0020418049122209467
109,100.0,0.950004665779861,0.015585426021620635,122.79,2.1915413019131957,0.002203768838190063
110,125.0,0.912962567015642,0.018442408643306457,125.5,1.9530837907652587,0.0017840093463874233
111,160.0,0.8497936304951321,0.013622283213908645,126.93,1.6228070611430585,0.001845469331036908
112,200.0,0.7662057763867366,0.006027979918096046,127.08,1.241203966741083,0.0018713283627509974
113,250.0,0.6419479034309162,0.006074770230042582,126.61,0.7657237012629347,0.0020401690743784475
114,80.0,0.9671820231370196,0.008147920989621745,10.012,2.3819860965134727,0.001745346078376475
115,250.0,0.6422645476865759,0.00643141822217972,126.46,0.7660086517784594,0.002045149382418198
116,10.0,1.0152308494182676,0.0006491626458293518,2.7510000000000003,3.046652490051563,0.0017480065311783143
117,12.5,1.0154998510697666,0.0002238579138823016,2.7339,3.022820044409876,0.001746482410407567
118,16.0,1.0146231512499448,0.001096062228636513,5.5313,2.989601569322055,0.0017489940667724916
119,20.0,1.013416291576241,0.0011803722709211742,5.5261,2.951588777564025,0.0017532593856417358
120,25.0,1.0112214390748442,0.0037626672971348193,11.267999999999999,2.9040619737410744,0.0017502391879747029
121,31.5,1.008795334000073,0.003346249772262215,11.466,2.8423047303913407,0.0017597406272076275
122,40.0,1.0047621206133535,0.006235471842874501,23.294,2.761680491168217,0.0017836127218726124
123,46.7,1.0011193179639244,0.01335047367425656,58.744,2.6979869490116837,0.0018175814211333057
124,50.0,0.9987072324353292,0.01534481851773739,59.1,2.666460039156423,0.0017990653951172467
125,53.29999999999998,0.9965356730235322,0.013667368407438298,59.331,2.6349070501796503,0.0018124535445171674
126,63.0,0.9899143301059737,0.02190911269618527,115.24,2.5442774578750784,0.0019140116609567919
127,80.0,0.9735089125604223,0.02016213031881661,118.89,2.3817320010895844,0.0020852953717315436
128,100.0,0.9499869564231441,0.015449015582002628,122.85,2.191497833579392,0.0022136306459789967
129,125.0,0.9130991171953889,0.017111271208579075,125.38,1.9531119683165397,0.0017833561598067827
130,160.0,0.8499246145243282,0.011570115243056798,126.87,1.622527005745157,0.0018512900883711134
131,200.0,0.7660327931095446,0.008372635503432379,127.06,1.2412334175264155,0.0018416980699341406
132,250.0,0.6421268307763476,0.00670190993351378,126.46,0.7658734529937528,0.002043071100816317
133,80.0,0.9599342439626645,0.031653137507229256,10.025,2.3817386942912115,0.0017453431081084266
134,250.0,0.6421750447032304,0.02310765940880645,126.08,0.7661120290198907,0.0019975619846373644
135,10.0,1.0154741594586427,0.0006643508306853718,2.7605,3.046627587147949,0.0017474900649364798
136,12.5,1.015447444221123,0.0003051009083551657,2.7289,3.0229510550792806,0.0017463454775752505
137,16.0,1.0146225069004922,0.0011414896448815979,5.5403,2.9894704971567454,0.0017486371002049155
138,20.0,1.0133566103791645,0.0012308069256830325,5.531000000000001,2.9516107903798523,0.0017532022629206346
139,25.0,1.0111313075627106,0.0040591595948758314,11.286,2.904121707548428,0.0017504582431115542
140,31.5,1.0089737238232885,0.0034503676803676452,11.462,2.8422463899737895,0.0017573890567986813
141,40.0,1.0049697097264558,0.006404577867396049,23.256,2.7612738331105975,0.0017886648295402454
142,46.7,1.0010114356945414,0.015868121412969272,58.714,2.6977260507114473,0.0018103196057478953
143,50.0,0.9985071690147008,0.01885144352462034,59.08,2.666463847758478,0.0017966851738794466
144,53.29999999999999,0.9963369346531661,0.01728808579080579,59.346000000000004,2.634763216424579,0.0017991089811298057
145,63.0,0.9885721699469143,0.05037278558259872,116.62,2.5443582145835015,0.001934257782210468
146,80.0,0.9729720057315494,0.08351391682051026,119.32,2.3813708785338314,0.0020178981643059024
147,100.0,0.949146135951612,0.0903133140081353,122.18,2.1911573705328897,0.002234554507040678
148,125.0,0.9114160132947198,0.054971637505835495,126.62,1.9530635472843558,0.0017792064674437183
149,160.0,0.84968815845362,0.0323055193289576,126.63,1.6227783164047105,0.0018478081185893539
150,200.0,0.7655647199149239,0.015358241185514659,127.23,1.2412842407607334,0.0018770381824629
151,250.0,0.6419569499989779,0.01840350303215543,126.28,0.7659805092230404,0.002053990576809049
152,80.0,0.9667869082973137,0.009787056524940333,10.014,2.3813066046216065,0.0017453401677907162
153,250.0,0.6418793564994728,0.013617662797298211,126.48,0.7661775542491692,0.0020125593921758245
154,10.0,1.0154199204166057,0.0005823897617718472,2.7496,3.0465895823200126,0.0017477665843767156
155,12.5,1.0154787897534172,0.00012755221338339197,2.7310000000000003,3.022702775868802,0.0017464495493620291
156,16.0,1.0145340127717046,0.0008651967066062286,5.5359,2.9896270512510066,0.0017482849084260838
157,20.0,1.01321525877841,0.0012242788846799776,5.5318,2.9516479136333413,0.0017529991893125497
